profile_id,profile_name,profile_description,finding_id,finding_name,pack_id,source_id,evaluation_mode,severity,status,maturity,mapping_basis,matched_profile_control_refs,direct_profile_control_refs,catalog_mapped_profile_control_refs,mapping_paths,finding_control_refs
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",github-public-repo-branch-protection,GitHub Public Repository Without Branch Protection,policy,policy,event,high,active,candidate,direct,CIS Controls v8 12; CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13,,direct: CIS Controls v8 12; direct: CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13; CIS GitHub Benchmark 1.1.3; NIST 800-53 r5 AC-3; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; SOC 2 CC6.6
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",github-repo-internal-exposed,GitHub Internal Repository Made Public,policy,policy,event,critical,active,candidate,direct,CIS Controls v8 12; CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13,,direct: CIS Controls v8 12; direct: CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13; NIST 800-53 r5 AC-3; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; SOC 2 CC6.6
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",github-repo-secrets-exposure,GitHub Repository Secrets in Workflow Logs,policy,policy,event,high,active,candidate,direct,CIS Controls v8 8,CIS Controls v8 8,,direct: CIS Controls v8 8,CIS Controls v8 8; NIST 800-53 r5 AU-12; NIST 800-53 r5 AU-2; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; PCI DSS v4.0.1 10.2; PCI DSS v4.0.1 10.3; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 8.6; SOC 2 CC4; SOC 2 CC7.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",github-runner-group-scope,GitHub Runner Group with Broad Repository Access,policy,policy,event,high,active,candidate,direct,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 12; direct: CIS Controls v8 13; direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 7.2; SOC 2 CC6.2; SOC 2 CC6.6
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",github-runner-public-repo,GitHub Self-Hosted Runner on Public Repository,policy,policy,event,critical,active,candidate,direct,CIS Controls v8 12; CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13,,direct: CIS Controls v8 12; direct: CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13; NIST 800-53 r5 AC-3; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; SOC 2 CC6.6
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",github-secret-scanning-alert,GitHub Secret Scanning Alert,policy,policy,event,critical,active,candidate,direct,CIS Controls v8 12; CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13,,direct: CIS Controls v8 12; direct: CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13; NIST 800-53 r5 AC-3; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 8.6; SOC 2 C1.1; SOC 2 CC6.1; SOC 2 CC6.6
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",github-vuln-medium,GitHub Repo Medium Vulnerabilities Addressed,policy,policy,event,medium,active,candidate,direct,CIS Controls v8 7,CIS Controls v8 7,,direct: CIS Controls v8 7,CIS Controls v8 7; ISO 27001:2022 A.8.8; NIST 800-53 r5 RA-5; NIST 800-53 r5 SI-2; PCI DSS v4.0.1 11.3; PCI DSS v4.0.1 6.3; SOC 2 CC7.1; SOC 2 CC7.5
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",github-workflow-write-permissions,GitHub Actions Default Write Permissions,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",gitlab-runner-unprotected-tags,GitLab Runner Without Protected Tags,policy,policy,event,high,active,candidate,direct,CIS Controls v8 7,CIS Controls v8 7,,direct: CIS Controls v8 7,CIS Controls v8 16; CIS Controls v8 2; CIS Controls v8 7; NIST 800-53 r5 CM-5; NIST 800-53 r5 CM-7; NIST 800-53 r5 SI-7; NIST 800-53 r5 SR-11; PCI DSS v4.0.1 6.3; PCI DSS v4.0.1 6.5; SOC 2 CC7.1; SOC 2 CC8.1
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",gke-cluster-admin,GKE cluster-admin role is used by an account,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6; CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.1.3; CIS Kubernetes Benchmark 5.1.4,CIS Controls v8 5; CIS Controls v8 6; CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.1.3; CIS Kubernetes Benchmark 5.1.4,,direct: CIS Controls v8 5; direct: CIS Controls v8 6; direct: CIS Kubernetes Benchmark 5.1.1; direct: CIS Kubernetes Benchmark 5.1.3; direct: CIS Kubernetes Benchmark 5.1.4,CIS Controls v8 5; CIS Controls v8 6; CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.1.3; CIS Kubernetes Benchmark 5.1.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",gke-pod-create,GKE user/service accounts with the privileges to create pods,policy,policy,event,medium,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",gke-wildcard-permissions,GKE role/cluster role assigned permissions that contain wildcards,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",group-excessive-admin,Group with excessive admin privileges,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",group-excessive-data-priv,Group with excessive data privileges,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",group-excessive-high-priv,Group with excessive high privileges,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",iam-inactive-privileged-account,Service account with high privileges is inactive for over 90 days,policy,policy,event,medium,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",iam-unknown-account-trusted,Unknown AWS account with trusted access to IAM role,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-17; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-cyberark-deprovision,CyberArk Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-duo-deprovision,Duo Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-forgerock-deprovision,ForgeRock Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-github-deprovision,GitHub Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-jumpcloud-deprovision,JumpCloud Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-office365-deprovision,Office 365 Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-oracle-idcs-deprovision,Oracle IDCS Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-pingidentity-deprovision,PingIdentity Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-saas-mfa-enforced,MFA Enforced on SaaS Applications,policy,policy,event,high,active,candidate,direct,CIS Controls v8 6.3; CIS Controls v8 6.4,CIS Controls v8 6.3; CIS Controls v8 6.4,,direct: CIS Controls v8 6.3; direct: CIS Controls v8 6.4,CIS Controls v8 6.3; CIS Controls v8 6.4; ISO 27001:2022 A.5.17; ISO 27001:2022 A.8.5; NIST 800-53 r5 IA-2; PCI DSS v4.0.1 8.4.2; SOC 2 CC6.1
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-sailpoint-deprovision,SailPoint Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-saviynt-deprovision,Saviynt Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-slack-deprovision,Slack Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; NIST 800-53 r5 AC-2; NIST 800-53 r5 PS-4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-stale-accounts-disabled,Stale User Accounts Disabled,policy,policy,event,medium,active,candidate,direct,CIS Controls v8 5.3,CIS Controls v8 5.3,,direct: CIS Controls v8 5.3,CIS Controls v8 5.3; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",identity-tailscale-deprovision,Tailscale Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate,direct,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 12; direct: CIS Controls v8 13; direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.11; ISO 27001:2022 A.6.5; ISO 27001:2022 A.8.20; ISO 27001:2022 A.8.22; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-4; NIST 800-53 r5 PS-4; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 8.1.3; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",internal-vm-cross-account-keys,Internal VM/serverless with cleartext cloud keys granting permission to access resources in other subscriptions with high privileges,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6,,direct: CIS Controls v8 5; direct: CIS Controls v8 6,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.6; SOC 2 C1.1; SOC 2 CC6.1; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",k8s-admission-controller-policy-missing,Kubernetes Admission Controller Policy Missing,policy,policy,event,medium,active,candidate,direct,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5,,direct: CIS Kubernetes Benchmark 5.1.1; direct: CIS Kubernetes Benchmark 5.2.1; direct: CIS Kubernetes Benchmark 5.2.5,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",k8s-audit-logging-disabled,Kubernetes Audit Logging Disabled,policy,policy,event,medium,active,candidate,direct,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5,,direct: CIS Kubernetes Benchmark 5.1.1; direct: CIS Kubernetes Benchmark 5.2.1; direct: CIS Kubernetes Benchmark 5.2.5,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",k8s-cluster-admin-wildcard,Kubernetes ClusterRole with Wildcard Permissions,policy,policy,event,high,active,candidate,direct,CIS Controls v8 5; CIS Controls v8 6; CIS Kubernetes Benchmark 5.1.3,CIS Controls v8 5; CIS Controls v8 6; CIS Kubernetes Benchmark 5.1.3,,direct: CIS Controls v8 5; direct: CIS Controls v8 6; direct: CIS Kubernetes Benchmark 5.1.3,CIS Controls v8 5; CIS Controls v8 6; CIS Kubernetes Benchmark 5.1.3; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",k8s-cluster-unsupported-version,Kubernetes Cluster on Unsupported Minor Version,policy,policy,event,medium,active,candidate,direct,CIS Controls v8 7,CIS Controls v8 7,,direct: CIS Controls v8 7,CIS Controls v8 7; NIST 800-53 r5 RA-5; NIST 800-53 r5 SI-2; PCI DSS v4.0.1 11.3; PCI DSS v4.0.1 6.3; SOC 2 CC7.1
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",k8s-etcd-encryption-disabled,Kubernetes Etcd Encryption Disabled,policy,policy,event,medium,active,candidate,direct,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5,,direct: CIS Kubernetes Benchmark 5.1.1; direct: CIS Kubernetes Benchmark 5.2.1; direct: CIS Kubernetes Benchmark 5.2.5,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",k8s-image-pull-policy-always-missing-for-latest,Kubernetes Image Pull Policy Always Missing For Latest,policy,policy,event,medium,active,candidate,direct,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5,,direct: CIS Kubernetes Benchmark 5.1.1; direct: CIS Kubernetes Benchmark 5.2.1; direct: CIS Kubernetes Benchmark 5.2.5,CIS Kubernetes Benchmark 5.1.1; CIS Kubernetes Benchmark 5.2.1; CIS Kubernetes Benchmark 5.2.5; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 SI-7; SOC 2 CC6.1; SOC 2 CC7.1
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",k8s-ingress-no-authentication,Kubernetes Ingress No Authentication,policy,policy,event,medium,active,candidate,direct,CIS Controls v8 6,CIS Controls v8 6,,direct: CIS Controls v8 6,CIS Controls v8 6; NIST 800-53 r5 IA-2; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 8.3; PCI DSS v4.0.1 8.4
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",k8s-ingress-no-wildcard-host,Kubernetes Ingress Avoids Wildcard Hosts,policy,policy,event,medium,active,candidate,direct,CIS Controls v8 12; CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13,,direct: CIS Controls v8 12; direct: CIS Controls v8 13,CIS Controls v8 12; CIS Controls v8 13; NIST 800-53 r5 AC-4; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3.1; SOC 2 CC6.1; SOC 2 CC6.6
cloud-security-benchmarks,Cloud Security Benchmarks,"Cloud and workload configuration controls for account management, vulnerability management, logging, network defense, and benchmark posture.",k8s-ingress-public,Kubernetes Ingress Exposes Sensitive Service,policy,policy,event,high,active,candidate,direct,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 6,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 6,,direct: CIS Controls v8 12; direct: CIS Controls v8 13; direct: CIS Controls v8 6,CIS Controls v8 12; CIS Controls v8 13; CIS Controls v8 6; NIST 800-53 r5 AC-3; NIST 800-53 r5 IA-2; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 8.3; PCI DSS v4.0.1 8.4; SOC 2 CC6.1; SOC 2 CC6.6
