finding_id,name,pack_id,source_id,evaluation_mode,framework,control_id,control_ref,control_family,requirement_profile,requirement_name,requirement_source_id,entity_type,freshness_window,source_capability_status,compliance_evidence_status,requirement_match_status
db-audit-logging,Database Audit Logging Enabled,policy,policy,event,SOC 2,CC7.3,SOC 2 CC7.3,SOC 2 CC7 System Operations,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,source_capability_defined,partial_source_backed,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,CIS Controls v8,11,CIS Controls v8 11,CIS Controls v8 11 Data Recovery,availability-resilience,Availability and Resilience Evidence,backup_system,restore_test,180d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,CIS Controls v8,11,CIS Controls v8 11,CIS Controls v8 11 Data Recovery,availability-resilience,Availability and Resilience Evidence,monitoring_system,availability_signal,24h,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,CIS Controls v8,11,CIS Controls v8 11,CIS Controls v8 11 Data Recovery,availability-resilience,Availability and Resilience Evidence,service_catalog,service_resilience_record,30d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,ISO 27001:2022,A.8.13,ISO 27001:2022 A.8.13,ISO 27001:2022 A.8 Technology Controls,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,ISO 27001:2022,A.8.14,ISO 27001:2022 A.8.14,ISO 27001:2022 A.8 Technology Controls,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,NIST 800-53 r5,CP-10,NIST 800-53 r5 CP-10,NIST 800-53 r5 CP Contingency Planning,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,NIST 800-53 r5,CP-2,NIST 800-53 r5 CP-2,NIST 800-53 r5 CP Contingency Planning,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,NIST 800-53 r5,CP-4,NIST 800-53 r5 CP-4,NIST 800-53 r5 CP Contingency Planning,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,NIST 800-53 r5,CP-9,NIST 800-53 r5 CP-9,NIST 800-53 r5 CP Contingency Planning,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,SOC 2,A1.1,SOC 2 A1.1,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,backup_system,restore_test,180d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,SOC 2,A1.1,SOC 2 A1.1,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,monitoring_system,availability_signal,24h,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,SOC 2,A1.1,SOC 2 A1.1,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,service_catalog,service_resilience_record,30d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,SOC 2,A1.3,SOC 2 A1.3,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,backup_system,restore_test,180d,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,SOC 2,A1.3,SOC 2 A1.3,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,monitoring_system,availability_signal,24h,no_source_coverage,control_only,requirement_defined
db-backup-enabled,Database Automated Backups Enabled,policy,policy,event,SOC 2,A1.3,SOC 2 A1.3,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,service_catalog,service_resilience_record,30d,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,5,CIS Controls v8 5,CIS Controls v8 5 Account Management,governance-risk,Governance and Risk Evidence,grc_policy_repository,control_document,365d,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,5,CIS Controls v8 5,CIS Controls v8 5 Account Management,governance-risk,Governance and Risk Evidence,risk_register,risk_record,90d,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,5,CIS Controls v8 5,CIS Controls v8 5 Account Management,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,5,CIS Controls v8 5,CIS Controls v8 5 Account Management,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,5,CIS Controls v8 5,CIS Controls v8 5 Account Management,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,6,CIS Controls v8 6,CIS Controls v8 6 Access Control Management,governance-risk,Governance and Risk Evidence,grc_policy_repository,control_document,365d,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,6,CIS Controls v8 6,CIS Controls v8 6 Access Control Management,governance-risk,Governance and Risk Evidence,risk_register,risk_record,90d,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,6,CIS Controls v8 6,CIS Controls v8 6 Access Control Management,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,6,CIS Controls v8 6,CIS Controls v8 6 Access Control Management,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,CIS Controls v8,6,CIS Controls v8 6,CIS Controls v8 6 Access Control Management,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,NIST 800-53 r5,AC-2,NIST 800-53 r5 AC-2,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,NIST 800-53 r5,AC-2,NIST 800-53 r5 AC-2,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,NIST 800-53 r5,AC-2,NIST 800-53 r5 AC-2,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,NIST 800-53 r5,AC-6,NIST 800-53 r5 AC-6,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,NIST 800-53 r5,AC-6,NIST 800-53 r5 AC-6,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,NIST 800-53 r5,AC-6,NIST 800-53 r5 AC-6,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,PCI DSS v4.0.1,7.2,PCI DSS v4.0.1 7.2,PCI DSS v4.0.1 7 Need-to-Know Access,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,PCI DSS v4.0.1,7.2,PCI DSS v4.0.1 7.2,PCI DSS v4.0.1 7 Need-to-Know Access,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,PCI DSS v4.0.1,7.2,PCI DSS v4.0.1 7.2,PCI DSS v4.0.1 7 Need-to-Know Access,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,PCI DSS v4.0.1,7.2,PCI DSS v4.0.1 7.2,PCI DSS v4.0.1 7 Need-to-Know Access,payment-card-security,Payment Card Evidence,cardholder_data_environment,scoped_asset,90d,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,PCI DSS v4.0.1,7.2,PCI DSS v4.0.1 7.2,PCI DSS v4.0.1 7 Need-to-Know Access,payment-card-security,Payment Card Evidence,vulnerability_scanner,pci_security_scan,30d,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,SOC 2,CC6.2,SOC 2 CC6.2,SOC 2 CC6 Logical and Physical Access,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,SOC 2,CC6.2,SOC 2 CC6.2,SOC 2 CC6 Logical and Physical Access,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-dormant-principal,Database server with sensitive data can be accessed by a principal that has been inactive in the last 90 days,policy,policy,event,SOC 2,CC6.2,SOC 2 CC6.2,SOC 2 CC6 Logical and Physical Access,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,CIS Controls v8,3,CIS Controls v8 3,CIS Controls v8 3 Data Protection,data-protection,Data Protection Evidence,aws,protected_data_store,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,CIS Controls v8,3,CIS Controls v8 3,CIS Controls v8 3 Data Protection,data-protection,Data Protection Evidence,github,secret_exposure_alert,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,HIPAA,164.312,HIPAA 164.312,HIPAA 164.312 Technical Safeguards,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,ISO 27001:2022,A.8.24,ISO 27001:2022 A.8.24,ISO 27001:2022 A.8 Technology Controls,data-protection,Data Protection Evidence,aws,protected_data_store,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,ISO 27001:2022,A.8.24,ISO 27001:2022 A.8.24,ISO 27001:2022 A.8 Technology Controls,data-protection,Data Protection Evidence,github,secret_exposure_alert,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,NIST 800-53 r5,SC-12,NIST 800-53 r5 SC-12,NIST 800-53 r5 SC System and Communications Protection,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,NIST 800-53 r5,SC-13,NIST 800-53 r5 SC-13,NIST 800-53 r5 SC System and Communications Protection,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,NIST 800-53 r5,SC-28,NIST 800-53 r5 SC-28,NIST 800-53 r5 SC System and Communications Protection,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,PCI DSS v4.0.1,3.5,PCI DSS v4.0.1 3.5,PCI DSS v4.0.1 3 Account Data Protection,data-protection,Data Protection Evidence,aws,protected_data_store,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,PCI DSS v4.0.1,3.5,PCI DSS v4.0.1 3.5,PCI DSS v4.0.1 3 Account Data Protection,data-protection,Data Protection Evidence,github,secret_exposure_alert,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,PCI DSS v4.0.1,3.5,PCI DSS v4.0.1 3.5,PCI DSS v4.0.1 3 Account Data Protection,payment-card-security,Payment Card Evidence,cardholder_data_environment,scoped_asset,90d,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,PCI DSS v4.0.1,3.5,PCI DSS v4.0.1 3.5,PCI DSS v4.0.1 3 Account Data Protection,payment-card-security,Payment Card Evidence,vulnerability_scanner,pci_security_scan,30d,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,PCI DSS v4.0.1,4.2,PCI DSS v4.0.1 4.2,PCI DSS v4.0.1 4 Transmission Protection,network-exposure,Network Exposure Evidence,aws,network_exposure,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,PCI DSS v4.0.1,4.2,PCI DSS v4.0.1 4.2,PCI DSS v4.0.1 4 Transmission Protection,payment-card-security,Payment Card Evidence,cardholder_data_environment,scoped_asset,90d,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,PCI DSS v4.0.1,4.2,PCI DSS v4.0.1 4.2,PCI DSS v4.0.1 4 Transmission Protection,payment-card-security,Payment Card Evidence,vulnerability_scanner,pci_security_scan,30d,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,SOC 2,C1.1,SOC 2 C1.1,SOC 2 C1 Confidentiality,data-protection,Data Protection Evidence,aws,protected_data_store,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,SOC 2,C1.1,SOC 2 C1.1,SOC 2 C1 Confidentiality,data-protection,Data Protection Evidence,github,secret_exposure_alert,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,SOC 2,C1.1,SOC 2 C1.1,SOC 2 C1 Confidentiality,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,SOC 2,C1.1,SOC 2 C1.1,SOC 2 C1 Confidentiality,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-encryption-at-rest,Database Encryption at Rest,policy,policy,event,SOC 2,C1.1,SOC 2 C1.1,SOC 2 C1 Confidentiality,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,CIS Controls v8,11,CIS Controls v8 11,CIS Controls v8 11 Data Recovery,availability-resilience,Availability and Resilience Evidence,backup_system,restore_test,180d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,CIS Controls v8,11,CIS Controls v8 11,CIS Controls v8 11 Data Recovery,availability-resilience,Availability and Resilience Evidence,monitoring_system,availability_signal,24h,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,CIS Controls v8,11,CIS Controls v8 11,CIS Controls v8 11 Data Recovery,availability-resilience,Availability and Resilience Evidence,service_catalog,service_resilience_record,30d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,ISO 27001:2022,A.8.13,ISO 27001:2022 A.8.13,ISO 27001:2022 A.8 Technology Controls,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,ISO 27001:2022,A.8.14,ISO 27001:2022 A.8.14,ISO 27001:2022 A.8 Technology Controls,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,NIST 800-53 r5,CP-10,NIST 800-53 r5 CP-10,NIST 800-53 r5 CP Contingency Planning,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,NIST 800-53 r5,CP-2,NIST 800-53 r5 CP-2,NIST 800-53 r5 CP Contingency Planning,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,NIST 800-53 r5,CP-4,NIST 800-53 r5 CP-4,NIST 800-53 r5 CP Contingency Planning,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,NIST 800-53 r5,CP-9,NIST 800-53 r5 CP-9,NIST 800-53 r5 CP Contingency Planning,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,SOC 2,A1.1,SOC 2 A1.1,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,backup_system,restore_test,180d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,SOC 2,A1.1,SOC 2 A1.1,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,monitoring_system,availability_signal,24h,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,SOC 2,A1.1,SOC 2 A1.1,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,service_catalog,service_resilience_record,30d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,SOC 2,A1.3,SOC 2 A1.3,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,backup_system,restore_test,180d,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,SOC 2,A1.3,SOC 2 A1.3,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,monitoring_system,availability_signal,24h,no_source_coverage,control_only,requirement_defined
db-multi-az,Production Database Multi-AZ Deployment,policy,policy,event,SOC 2,A1.3,SOC 2 A1.3,SOC 2 A1 Availability,availability-resilience,Availability and Resilience Evidence,service_catalog,service_resilience_record,30d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,CIS Controls v8,12,CIS Controls v8 12,CIS Controls v8 12 Network Infrastructure Management,governance-risk,Governance and Risk Evidence,grc_policy_repository,control_document,365d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,CIS Controls v8,12,CIS Controls v8 12,CIS Controls v8 12 Network Infrastructure Management,governance-risk,Governance and Risk Evidence,risk_register,risk_record,90d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,CIS Controls v8,12,CIS Controls v8 12,CIS Controls v8 12 Network Infrastructure Management,network-exposure,Network Exposure Evidence,aws,network_exposure,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,CIS Controls v8,13,CIS Controls v8 13,CIS Controls v8 13 Network Monitoring and Defense,logging-monitoring,Logging and Monitoring Evidence,aws,cloud_audit_event,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,CIS Controls v8,13,CIS Controls v8 13,CIS Controls v8 13 Network Monitoring and Defense,logging-monitoring,Logging and Monitoring Evidence,github,repository_audit_event,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,CIS Controls v8,13,CIS Controls v8 13,CIS Controls v8 13 Network Monitoring and Defense,logging-monitoring,Logging and Monitoring Evidence,okta,identity_audit_event,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,CIS Controls v8,13,CIS Controls v8 13,CIS Controls v8 13 Network Monitoring and Defense,network-exposure,Network Exposure Evidence,aws,network_exposure,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,ISO 27001:2022,A.8.20,ISO 27001:2022 A.8.20,ISO 27001:2022 A.8 Technology Controls,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,ISO 27001:2022,A.8.22,ISO 27001:2022 A.8.22,ISO 27001:2022 A.8 Technology Controls,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,NIST 800-53 r5,AC-3,NIST 800-53 r5 AC-3,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,NIST 800-53 r5,AC-3,NIST 800-53 r5 AC-3,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,NIST 800-53 r5,AC-3,NIST 800-53 r5 AC-3,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,NIST 800-53 r5,AC-4,NIST 800-53 r5 AC-4,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,NIST 800-53 r5,AC-4,NIST 800-53 r5 AC-4,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,NIST 800-53 r5,AC-4,NIST 800-53 r5 AC-4,NIST 800-53 r5 AC Access Control,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,NIST 800-53 r5,SC-7,NIST 800-53 r5 SC-7,NIST 800-53 r5 SC System and Communications Protection,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,network-exposure,Network Exposure Evidence,aws,network_exposure,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,payment-card-security,Payment Card Evidence,cardholder_data_environment,scoped_asset,90d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,payment-card-security,Payment Card Evidence,vulnerability_scanner,pci_security_scan,30d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,PCI DSS v4.0.1,1.4,PCI DSS v4.0.1 1.4,PCI DSS v4.0.1 1 Network Security Controls,network-exposure,Network Exposure Evidence,aws,network_exposure,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,PCI DSS v4.0.1,1.4,PCI DSS v4.0.1 1.4,PCI DSS v4.0.1 1 Network Security Controls,payment-card-security,Payment Card Evidence,cardholder_data_environment,scoped_asset,90d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,PCI DSS v4.0.1,1.4,PCI DSS v4.0.1 1.4,PCI DSS v4.0.1 1 Network Security Controls,payment-card-security,Payment Card Evidence,vulnerability_scanner,pci_security_scan,30d,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,SOC 2,CC6.6,SOC 2 CC6.6,SOC 2 CC6 Logical and Physical Access,identity-access,Identity and Access Evidence,aws,iam_entitlement,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,SOC 2,CC6.6,SOC 2 CC6.6,SOC 2 CC6 Logical and Physical Access,identity-access,Identity and Access Evidence,github,repository_access,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,SOC 2,CC6.6,SOC 2 CC6.6,SOC 2 CC6 Logical and Physical Access,identity-access,Identity and Access Evidence,okta,identity_user,24h,no_source_coverage,control_only,requirement_defined
db-public-access,Database Public Access Disabled,policy,policy,event,SOC 2,CC6.6,SOC 2 CC6.6,SOC 2 CC6 Logical and Physical Access,network-exposure,Network Exposure Evidence,aws,network_exposure,24h,no_source_coverage,control_only,requirement_defined
db-ssl-connections,Database SSL Connections Enforced,policy,policy,event,CIS Controls v8,3,CIS Controls v8 3,CIS Controls v8 3 Data Protection,data-protection,Data Protection Evidence,aws,protected_data_store,24h,no_source_coverage,control_only,requirement_defined
db-ssl-connections,Database SSL Connections Enforced,policy,policy,event,CIS Controls v8,3,CIS Controls v8 3,CIS Controls v8 3 Data Protection,data-protection,Data Protection Evidence,github,secret_exposure_alert,24h,no_source_coverage,control_only,requirement_defined
db-ssl-connections,Database SSL Connections Enforced,policy,policy,event,HIPAA,164.312,HIPAA 164.312,HIPAA 164.312 Technical Safeguards,baseline-control-review,Baseline Control Review Evidence,control_owner_review,control_evidence_packet,90d,no_source_coverage,control_only,requirement_defined
db-ssl-connections,Database SSL Connections Enforced,policy,policy,event,ISO 27001:2022,A.8.24,ISO 27001:2022 A.8.24,ISO 27001:2022 A.8 Technology Controls,data-protection,Data Protection Evidence,aws,protected_data_store,24h,no_source_coverage,control_only,requirement_defined
